Q41370,David,10
Q36724,Attila,3
Q315087,Garry_Marshall,1
Q12325,James_Buchanan,1
Q156349,Sarvepalli_Radhakrishnan,1
Q49074,Kurt_Vonnegut,2
Q43247,Ingrid_Bergman,3
Q134549,Ted_Kennedy,3
Q160341,Edward_IV_of_England,11
Q201181,Sarah_Wayne_Callies,1
Q557,Patti_Smith,2
Q51506,Richard_Attenborough,3
Q367566,Yogi_Berra,2
Q3133593,Laurene_Powell_Jobs,4
Q2001803,Raveena_Tandon,4
Q2042,Charles_de_Gaulle,3
Q8581,Saladin,3
Q188018,Nick_Nolte,1
Q116113,James_Gordon_(comics),1
Q151973,Richard_Burton,4
Q73346,Ralph_Macchio,1
Q230605,Lea_Thompson,1
Q834621,Bono,1
Q963117,Walter_Payton,1
Q207197,Gene_Simmons,2
Q270665,Shilpa_Shetty,1
Q95026,Shirley_MacLaine,1
Q718631,Chris_Eubank,1
Q8442,Otto_von_Bismarck,2
Q8462,Timur,2
Q8298,David_Guetta,2
Q379604,Mithun_Chakraborty,4
Q941961,Derek_Shepherd,2
Q37085,Solomon,2
Q41484,Hermes,6
Q287607,Rob_Reiner,1
Q107130,Rajesh_Khanna,2
Q182637,Jane_Seymour,1
Q177984,Peter_Sellers,2
Q54168,J._P._Morgan,2
Q130586,George_IV_of_the_United_Kingdom,1
Q164061,Helen_of_Troy,1
Q294435,Thomas_Cromwell,1
Q345231,Evel_Knievel,1
Q8018,Augustine_of_Hippo,1
Q204630,Phil_McGraw,1
Q29179,Francisco_Franco,1
Q7328,Vasco_da_Gama,2
Q7259,Ada_Lovelace,3
Q5679,Lord_Byron,3
Q45870,Gauri_Khan,3
Q5604,Frank_Lloyd_Wright,2
Q160337,Henry_VI_of_England,1
Q42952,Thor,3
Q560178,Jackie_Shroff,1
Q95043,James_Caan,1
Q611891,Archie_Manning,3
Q9106,Dmitri_Mendeleev,3
Q2050534,Mohanlal,1
Q1806985,Sharon_Osbourne,2
Q296,Claude_Monet,2
Q28085,Adolf_Eichmann,1
Q317638,Jimmy_Hoffa,2
Q1067,Dante_Alighieri,3
Q213550,Billy_Graham,1
Q180861,Roger_Waters,1
Q55407,Raj_Kapoor,4
Q191132,Harvey_Keitel,1
Q45362,Bijou_Phillips,1
Q33635,Hema_Malini,2
Q840291,Magneto_(comics),3
Q131552,Catherine_de'_Medici,10
Q45967,Persephone,1
Q83672,Shah_Jahan,7
Q133147,Loki,6
Q40930,Nefertiti,6
Q103876,Peter_O'Toole,2
Q57446,Pranab_Mukherjee,2
Q273773,Rollo,2
Q2722956,Maharana_Pratap,2
Q162389,Tony_Curtis,2
Q7327,Yuri_Gagarin,1
Q171428,Roman_Abramovich,1
Q212531,Kate_Moss,1
Q191037,Jim_Henson,3
Q3191765,Kader_Khan,1
Q37979,Akihito,3
Q92759,Larry_Ellison,2
Q40901,Ares,16
Q258820,Rishi_Kapoor,2
Q190631,Bette_Midler,1
Q41178,Haile_Selassie,7
Q2742575,Bill_Hudson_(singer),2
Q122248,Heracles,7
Q16574,Chiang_Kai-shek,1
Q51673,Mark_Antony,8
Q23761861,Mahavir_Singh_Phogat,3
Q28591,David_Petraeus,1
Q2347152,Mahesh_Bhatt,3
Q316857,Jerry_Stiller,2
Q128245,Mohammad_Reza_Pahlavi,5
Q20900227,Priscilla_Chan_(philanthropist),1
Q159709,Gilgamesh,1
Q42511,H._G._Wells,2
Q235305,Peggy_Lipton,2
Q15257,Ron_Paul,1
Q237659,Penny_Marshall,1
Q443063,Jackie_Sandler,1
Q93188,Errol_Flynn,1
Q164521,George_Best,1
Q1618,Charles_Lindbergh,2
Q1354328,Richard_Dawson,1
Q336924,Ol'_Dirty_Bastard,1
Q33760,Bertrand_Russell,3
Q11239,David_Rockefeller,6
Q102711,Dennis_Hopper,2
Q240933,Joan_Rivers,1
Q2721855,Mammootty,1
Q548733,Vajiralongkorn,3
Q485547,Aurangzeb,10
Q80596,Arthur_Miller,1
Q311271,John_Lithgow,1
Q43063,Archduke_Franz_Ferdinand_of_Austria,3
Q193146,Anthony_Perkins,2
Q1853959,Kyle_Richards,4
Q131981,George_II_of_Great_Britain,9
Q40904,Werner_Heisenberg,2
Q587156,Kim_Richards,2
Q4593,Rajiv_Gandhi,2
Q244234,John_Turturro,2
Q8423,Cyrus_the_Great,5
Q2475741,Nana_Patekar,1
Q468364,Dhirubhai_Ambani,2
Q991,Fyodor_Dostoyevsky,1
Q81447,Aldous_Huxley,1
Q102140,Henry_II_of_England,11
Q1541,Cicero,2
Q39212,John_Steinbeck,2
Q233905,Linda_McMahon,2
Q471542,Kishore_Kumar,2
Q231259,Billy_Ray_Cyrus,5
Q34417,Philip_II_of_Spain,6
Q213430,Larry_King,2
Q42544,Thomas_More,4
Q11820,Martin_Van_Buren,2
Q262507,Connie_Stevens,2
Q180975,Andrew_Lloyd_Webber,1
Q234058,Rhea_Perlman,1
Q19155,Henry_Fonda,2
Q75866,Rudolf_Hess,1
Q2057532,Hank_Pym,2
Q23848,Ennio_Morricone,1
Q93172,Gaia_(mythology),57
Q379171,Shashi_Kapoor,3
Q780846,Linda_Thompson_(actress),2
Q205314,Janet_Leigh,2
Q5236,Edward_II_of_England,5
Q48226,Ralph_Waldo_Emerson,1
Q7148277,Patsy_Ramsey,1
Q3290526,Margaret_Trudeau,3
Q201994,Ali_Larter,2
Q45546,William_Wordsworth,1
Q38012,Hera,5
Q40722,Dilma_Rousseff,1
Q232298,Barbara_Eden,1
Q324956,Conrad_Hilton,3
Q38823,Ruhollah_Khomeini,2
Q5079897,Charles_Kushner,2
Q130805,George_I_of_Great_Britain,3
Q181917,David_Niven,1
Q290322,Malaika_Arora_Khan,1
Q367825,Salman_of_Saudi_Arabia,6
Q269890,Don_Rickles,1
Q7996,Ivan_the_Terrible,6
Q192943,Catherine_Parr,1
Q57384,Wernher_von_Braun,1
Q273256,Hakeem_Olajuwon,1
Q295919,Sam_Cooke,1
Q466508,Rosemary_Clooney,2
Q190628,Barbara_Bush,5
Q1151926,Secretariat_(horse),9
Q230131,Cloris_Leachman,5
Q179497,Oliver_Stone,1
Q94123,Jack_Lemmon,1
Q981479,Carl_Icahn,1
Q485490,John_Bonham,1
Q47102,Joseph_Smith,4
Q294931,William_Randolph_Hearst,4
Q180455,Aristotle_Onassis,2
Q158558,Dimple_Kapadia,2
Q1130195,Linda_Lee_Cadwell,2
Q9446,Pete_Sampras,2
Q358519,Gordie_Howe,2
Q16472,Robert_Mitchum,1
Q39619,Ali,12
Q93957,Gary_Cooper,1
Q199896,Karl_Malone,2
Q34453,Boris_Yeltsin,2
Q170581,Nancy_Pelosi,3
Q6834757,Michael_T._Flynn,1
Q130832,Perseus,4
Q41117,Kim_Il-sung,4
Q33817,Edmund_Hillary,1
Q266917,Valerie_Bertinelli,1
Q1109260,Jennifer_Flavin,3
Q183532,Anne_Bancroft,1
Q129247,Edward_III_of_England,9
Q102561,Sisyphus,1
Q2474195,Ultron,3
Q130890,Oedipus,4
Q152019,Laura_Bush,2
Q1356412,Rocky_Johnson,1
Q181490,Teri_Hatcher,1
Q460394,Pat_Summitt,1
Q11896,Zachary_Taylor,3
Q557185,B._K._S._Iyengar,1
Q142546,Tippi_Hedren,1
Q1511,Richard_Wagner,3
Q109232,Rosanna_Arquette,1
Q231203,Amy_Ryan,1
Q229881,Grace_Slick,1
Q232876,Diana_Rigg,1
Q163225,Sonia_Gandhi,2
Q311070,Davy_Crockett,1
Q4612,Marlene_Dietrich,1
Q303207,Ricky_Nelson,1
Q49214,Dan_Quayle,1
Q229572,Kyra_Sedgwick,1
Q5598,Rembrandt,2
Q108316,Pope_Alexander_VI,5
Q9455,Vallabhbhai_Patel,2
Q237290,Keeley_Hawes,3
Q214910,Kamehameha_I,6
Q208558,Andie_MacDowell,2
Q47426,Milton_Friedman,1
Q219640,Vincent_Price,2
Q361235,Dusty_Rhodes_(wrestler),2
