Q318303,Jacopo_Riccati,2,NULL,40,9058
Q4909871,Bill_Lee_(author),NULL,1,12,9058
Q1235813,James_Sowerby,2,NULL,56,9054
Q4935145,Bobby_Howes,1,NULL,22,9053
Q1770677,Cecile_of_France,1,NULL,27,9052
Q2059814,Giulio_Rosati,1,NULL,23,9050
Q426512,Duchess_Therese_Petrovna_of_Oldenburg,1,NULL,26,9050
Q5605752,Greg_Hywood,NULL,2,6,9050
Q118401,Hans-Wilhelm_Koepcke,1,NULL,25,9049
Q5295256,Donald_W._Lemons,1,NULL,10,9049
Q5511259,Fyodor_Karamazov,3,NULL,13,9045
Q7789839,Thomas_Fuller_(architect),1,NULL,32,9043
Q2336310,Andrey_Filatov,NULL,3,14,9042
Q7475,Emperor_Zhenzong,5,NULL,72,9042
Q903208,Frederick_Guthrie,1,NULL,38,9040
Q2107072,Lyudmila_Narusova,1,NULL,29,9039
Q3357482,Osulf_I_of_Bamburgh,1,NULL,7,9037
Q16230751,Lance_Anderson,1,NULL,7,9030
Q1913065,Ermentrude_de_Roucy,3,NULL,19,9030
Q7293177,Ranjit_Singh_of_Bharatpur,2,NULL,5,9030
Q7349563,Robert_Sanderson_McCormick,2,NULL,21,9030
Q4741788,Ambrose_Godfrey,1,NULL,31,9029
Q63007,Oskar_Vogt,2,NULL,42,9029
Q63758,Eugen_Langen,1,NULL,26,9029
Q16030355,Esther_Hart_(Titanic_survivor),1,NULL,7,9025
Q16097264,Molade_Okoya-Thomas,1,NULL,11,9023
Q497573,Mstislav_II_of_Kiev,4,NULL,23,9023
Q7040254,Nisha_Pillai,NULL,2,9,9023
Q498716,Gogugwon_of_Goguryeo,2,NULL,14,9022
Q3568512,William_Collins_(publisher),1,NULL,31,9021
Q2498137,Kim_Anderzon,1,NULL,36,9018
Q85271,Marianne_Zoff,2,NULL,32,9018
Q4526161,Walter_Shorenstein,3,NULL,16,9016
Q3161626,Jan_Carew,1,NULL,21,9015
Q3497880,Stefan_Kudelski,1,NULL,27,9015
Q7499298,Shivajirao_Holkar,1,NULL,10,9014
Q1226606,Alexios_Komnenos_(co-emperor),1,NULL,31,9013
Q943883,Dorieus,1,NULL,18,9013
Q16000000,Bernard_van_Cutsem,1,NULL,19,9012
Q878479,Tai_Wu,3,NULL,20,9012
Q733163,Baeda_Maryam_I,2,NULL,17,9011
Q14866886,Ivon_Hitchens,1,NULL,37,9010
Q5384049,Wendy_Freedman,NULL,2,15,9009
Q1194968,Emperor_Xuanwu_of_Northern_Wei,5,NULL,66,9008
Q236999,Galla_(wife_of_Theodosius_I),1,NULL,21,9008
Q113021,Berengaria_of_Barcelona,6,NULL,37,9007
Q2423433,Thomas_Dimsdale,1,NULL,42,9007
Q578248,Mundilfari,2,NULL,10,9006
Q60984,Judith_Hermann,NULL,1,42,9003
Q1577390,Lim_Keng_Yaik,1,NULL,13,9001
Q249270,Dmitry_of_Pereslavl,1,NULL,22,8997
Q889173,Borommatrailokkanat,1,NULL,16,8994
Q497904,Rostislav_I_of_Kiev,8,NULL,36,8990
Q7395437,Sa'id_Akhtar_Rizvi,1,NULL,20,8990
Q450332,Sophia_of_Hungary,4,NULL,31,8989
Q700142,Alfonso_Wong,1,NULL,13,8986
Q743121,Wuffa_of_East_Anglia,1,NULL,12,8986
Q1076578,Pandion_II,4,NULL,18,8983
Q368895,Eanred_of_Northumbria,1,NULL,12,8983
Q5542200,George_Mason_I,1,NULL,13,8983
Q3132611,Marcia_(mother_of_Trajan),2,NULL,11,8982
Q451109,Catherine_Belkhodja,5,NULL,47,8982
Q4713878,Aldo_Deng,1,NULL,5,8982
Q7850634,Tuanku_Aishah_Rohani,2,NULL,6,8982
Q953878,Alessandro_Sforza,3,NULL,50,8982
Q3182348,Maurice_Audin,1,NULL,34,8981
Q365740,Adolphe_Guillaumat,2,NULL,36,8980
Q17014067,Wilma_Tisch,2,NULL,14,8978
Q66332,Georg_Friedrich_Knapp,1,NULL,43,8977
Q886387,Cadell_ap_Rhodri,2,NULL,30,8976
Q3720100,Edy_Vessel,1,NULL,19,8975
Q1590825,Claude_Beck,1,NULL,22,8974
Q21091736,John_Hope_(footballer),2,NULL,19,8974
Q461377,Paribatra_Sukhumbhand,3,NULL,73,8973
Q6274409,Jonathan_Shipley,1,NULL,24,8973
Q285508,Ivan_Asen_III_of_Bulgaria,2,NULL,17,8971
Q2352742,Wally_Dallenbach_Sr.,1,NULL,10,8970
Q537304,Plutarch_of_Athens,2,NULL,25,8970
Q7086876,Olimpia_Aldobrandini,1,NULL,14,8969
Q471584,Nefermaat,1,NULL,30,8968
Q77271,Dorothea_von_Schlegel,2,NULL,43,8965
Q8013330,William_J._S._Elliott,NULL,4,7,8964
Q4769362,Isabella_de_Warenne,1,NULL,14,8961
Q1071582,Emperor_Xianwen_of_Northern_Wei,11,NULL,63,8959
Q4450926,Agnes_of_the_Palatinate,3,NULL,23,8959
Q5982512,Ian_Oliver,1,NULL,8,8959
Q377725,Peter_Berngardovich_Struve,1,NULL,36,8955
Q6779526,Mary_Fielding_Smith,1,NULL,18,8955
Q240860,Constance_of_Hungary,6,NULL,42,8954
Q19605460,Dhruvadevi,1,NULL,9,8952
Q4251706,Sultan_Mudzafar_Shah_I,1,NULL,8,8951
Q5018676,Rosa_Maltoni,3,NULL,21,8950
Q6176353,Jeffry_Wickham,1,NULL,13,8948
Q5460343,Flora_Parker_DeHaven,1,NULL,19,8946
Q128399,Uliana_of_Tver,8,NULL,38,8943
Q15149827,John_Dominis,1,NULL,29,8943
Q7324351,Richard_Broadbent,NULL,2,13,8942
Q1353705,Erichthonius_of_Dardania,1,NULL,4,8939
Q870577,Rudolf_Margolius,1,NULL,31,8935
Q758132,Attilio_Bertolucci,1,NULL,36,8934
Q885037,James_Hartness,1,NULL,26,8933
Q455143,Nicodemus_Tessin_the_Younger,1,NULL,54,8931
Q6832082,Michael_Langham,1,NULL,22,8929
Q887396,Idrimi,2,NULL,15,8929
Q579557,Joyce_Gemayel,2,NULL,11,8928
Q2280197,Cadwaladr_ap_Gruffydd,1,NULL,11,8927
Q4347097,Birgitta_Valberg,1,NULL,39,8919
Q126832,Cao_Shen,1,NULL,11,8918
Q1291504,Edward_Acton_(academic),NULL,2,23,8918
Q504522,Miguel_Trovoada,1,NULL,15,8918
Q1374159,Urus_Khan,4,NULL,8,8917
Q16873168,Ndvungunye,1,NULL,13,8917
Q6698603,Lucy_of_Bolingbroke,2,NULL,13,8915
Q5609468,Grindstone_(horse),1,NULL,6,8912
Q16031668,Frank_Bacon_(actor),1,NULL,15,8911
Q5662310,Harold_Schafer,1,NULL,7,8909
Q5235767,David_Jove,1,NULL,9,8908
Q541118,Princess_Marie_of_Nassau,2,NULL,34,8907
Q174452,Alberada_of_Buonalbergo,2,NULL,14,8904
Q705956,Peder_Vilhelm_Jensen-Klint,3,NULL,41,8904
Q7793103,Thomas_Percy_(Pilgrimage_of_Grace),2,NULL,11,8904
Q49702,Emperor_Wen_of_Liu_Song,31,NULL,123,8901
Q740373,Fan_Ye_(historian),3,NULL,30,8901
Q1149114,Emperor_Yuan_of_Liang,6,NULL,56,8900
Q1770250,Jon_Skolmen,2,NULL,32,8900
Q2624237,Princess_Maria_di_Grazia_of_Bourbon-Two_Sicilies,2,NULL,37,8899
Q3172993,Jean_Lapointe,1,NULL,45,8899
Q2616032,Christina_Ingesdotter_of_Sweden,7,NULL,32,8898
Q3355204,Astrid_Olofsdotter_of_Sweden,1,NULL,21,8897
Q3777412,John_Perry_(Irish_politician),NULL,1,16,8896
Q186666,Santiago_Casares_Quiroga,1,NULL,34,8895
Q90824,Werner_Hinz,2,NULL,69,8894
Q1383621,Marin_Karmitz,1,NULL,73,8892
Q17198682,Sandra_Maas,NULL,2,7,8891
Q2498514,Sophia_of_Lithuania,3,NULL,25,8891
Q940986,Thomas_Andrew_Knight,1,NULL,43,8891
Q12244037,Ma'ad_ibn_Adnan,1,NULL,3,8890
Q1700090,John_Fortescue_of_Salden,1,NULL,35,8889
Q4963722,Brian_Farrell_(broadcaster),NULL,7,16,8889
Q5082415,Charles_Scribner_I,3,NULL,19,8889
Q922345,Kenji_Nakagami,1,NULL,38,8888
Q546544,Peter_II_of_Cyprus,1,NULL,20,8887
Q2623645,Prince_Ludwig_Philipp_of_Thurn_and_Taxis,1,NULL,31,8886
Q4752061,Anatol_Stati,1,NULL,12,8885
Q4798628,Arthur_Eve,1,NULL,13,8878
Q4120370,Wen_Qimei,3,NULL,15,8876
Q634623,Adolphe_Nourrit,2,NULL,49,8875
Q1491305,Mithrenes,1,NULL,12,8873
Q1868795,Henry_Holt_(publisher),1,NULL,32,8872
Q197690,Spyridon_Trikoupis,2,NULL,55,8872
Q448580,Archidamus_III,2,NULL,25,8871
Q5439319,Fear_Brewster,1,NULL,17,8870
Q643275,Al-Harith_ibn_Jabalah,1,NULL,14,8869
Q8026568,Winthrop_H._Smith,1,NULL,17,8869
Q623001,Huyayy_ibn_Akhtab,1,NULL,9,8868
Q715230,Prince_George_William_of_Hesse-Darmstadt,8,NULL,46,8865
Q579490,Empress_Xiaoherui,2,NULL,28,8862
Q6073424,Iroquois_(horse),1,NULL,6,8861
Q345265,Henri_Maspero,1,NULL,43,8858
Q88896,Helene_Thimig,1,NULL,50,8857
Q448267,Alvan_Clark,1,NULL,47,8856
Q813250,Beatrice_Gray,1,NULL,15,8856
Q4302144,Shaodian,2,NULL,14,8855
Q1543893,Victor_Ganz,NULL,4,26,8854
Q3274210,Damodar_Pande,1,NULL,12,8854
Q4206829,Tuanku_Najihah,2,NULL,6,8854
Q70932,Prince_William_of_Schaumburg-Lippe,6,NULL,39,8853
Q7328980,Richard_Sharp_(politician),1,NULL,35,8853
Q24374,Varazdat,1,NULL,16,8852
Q4699956,Ajoy_Roy,1,NULL,11,8852
Q726861,Gino_Fano,2,NULL,38,8850
Q7768577,The_Tetrarch,2,NULL,6,8850
Q5518868,Gallant_Man,1,NULL,6,8849
Q573861,Elio_Toaff,1,NULL,40,8848
Q6220673,John_Barilaro,NULL,2,7,8843
Q194996,Giovanni_II_Bentivoglio,1,NULL,21,8841
Q3545682,Dina_de_Marco,1,NULL,15,8840
Q6148056,Tohui,1,NULL,3,8840
Q7282943,Raghavan_N._Iyer,1,NULL,26,8839
Q315929,Hormizd_III,1,NULL,15,8838
Q3051257,Marcelo_Serrado,NULL,3,13,8837
Q7425698,Saskia_Garel,NULL,2,10,8836
Q2062341,Allan_Cunningham_(author),1,NULL,63,8833
Q214110,David_Rubinger,1,NULL,30,8831
Q1490679,Gabrielle_Kirk_McDonald,NULL,2,21,8830
Q1192628,Takeda_Nobutora,14,NULL,26,8824
Q549489,Osbern_the_Steward,1,NULL,8,8822
Q7343654,Robert_Drury_(speaker),2,NULL,16,8822
Q68567,Salomea_of_Berg,9,NULL,37,8821
Q5079484,Charles_Jean_Baptiste_Collin-Mezin,1,NULL,14,8820
Q7412289,Samuel_Northrup_Castle,2,NULL,21,8820
Q1149441,Shi_Hu,12,NULL,48,8815
Q5082545,Charles_Smith_(developer),1,NULL,17,8814
Q5318887,Dynaformer,5,NULL,15,8813
Q3490470,Biagota,4,NULL,13,8812
Q3173022,Jean_Lassalle,1,NULL,27,8811
Q13460990,Francis_of_Baux,4,NULL,13,8809
Q16193192,Kim_Kershaw,1,NULL,8,8809
Q1496426,Maurice_Wertheim,1,NULL,29,8806
Q16204337,Andy_Gross,1,NULL,13,8805
Q2490214,Sabah_II_Al-Sabah,3,NULL,22,8803
Q5228919,Dave_Hartnett,NULL,3,8,8803
Q4664534,Abd_Al_Aziz_Awda,NULL,5,5,8802
Q198002,Al-Mu'tadid_I,1,NULL,13,8801
Q949122,Dag_the_Wise,1,NULL,18,8800
Q15456104,Terry_Marcel,2,NULL,24,8798
Q7408301,Sam_Watson_(activist),1,NULL,18,8797
Q1379052,William_I_Talvas,2,NULL,19,8796
Q6547616,Lili_Golestan,1,NULL,21,8795
Q7787529,Thomas_Beecham_(chemist),1,NULL,16,8795
Q434917,Marie_Victoire_de_Noailles,3,NULL,38,8793
Q60204,David_Fabricius,1,NULL,29,8793
Q7244768,Noor_bint_Asem,1,NULL,6,8793
Q101087,Claus_Kleber,NULL,2,27,8792
Q1236655,Publius_Septimius_Geta_(father_of_Septimius_Severus),3,NULL,8,8792
Q7576290,Spendthrift_(horse),2,NULL,6,8792
Q1043549,Carmell_Jones,1,NULL,29,8791
Q465089,Giulio_Base,NULL,3,45,8789
Q1520898,Eugene_Lanceray,1,NULL,41,8787
Q7452290,Tun_Fatimah,1,NULL,3,8783
Q7371134,Round_Table_(horse),4,NULL,14,8782
Q453447,Gabriel_El-Registan,1,NULL,24,8781
Q4647767,A._Felix_du_Pont,4,NULL,26,8780
Q7087859,Oliver_Strachey,2,NULL,21,8778
Q625739,Song_Hye-rang,1,NULL,7,8776
Q211668,Nikephoros_Phokas_the_Elder,2,NULL,9,8773
Q573728,Hermann_Ottomar_Herzog,1,NULL,67,8773
Q458740,Pervin_Buldan,NULL,2,8,8767
Q16224587,Mark_Green_(Tennessee_politician),NULL,2,13,8761
Q271499,Maria_of_Cleves,3,NULL,44,8761
Q1140994,Emperor_Jianwen_of_Liang,23,NULL,94,8760
Q271827,Viridis_Visconti,4,NULL,63,8760
Q6376590,Katheryn_of_Berain,2,NULL,7,8760
Q5742973,Herod_(horse),2,NULL,9,8759
Q561371,Gustav_of_Vasaborg,2,NULL,29,8757
Q713743,Jean_Grenier,1,NULL,35,8757
Q3448444,Gerberga_of_Burgundy,3,NULL,26,8753
Q690874,Hans_Filbinger,NULL,5,37,8751
Q720355,Frank_Nelson_Doubleday,1,NULL,26,8751
Q918402,Einar_Englund,2,NULL,37,8750
Q18716093,Guy_Waggoner,NULL,2,12,8746
Q450654,Aliza_Olmert,1,NULL,36,8745
Q1265303,Hydarnes,1,NULL,7,8743
Q1120971,Stefano_Visconti,3,NULL,31,8742
Q716685,Filippa_Reinfeldt,3,NULL,20,8740
Q2798291,Wulfhilde_of_Saxony,3,NULL,25,8738
Q901049,Hilaire_de_Chardonnet,1,NULL,30,8734
Q2164702,William_Gowers_(neurologist),1,NULL,33,8732
Q1060521,Rostislav_Mikhailovich,5,NULL,22,8731
Q2767321,Bhimdev_I,1,NULL,6,8731
Q2910117,Boni_de_Castellane,2,NULL,50,8731
Q4773098,Anthony_Milano,2,NULL,14,8729
Q5984420,Ibrahim_Adil_Shah_I,1,NULL,8,8725
Q315436,Joseph_Bertrand,1,NULL,64,8723
Q5487862,Frank_Lasee,NULL,6,14,8722
Q6536649,Lewis_Hallam,1,NULL,12,8721
Q7437274,Scott_Smith_(American_politician),NULL,3,13,8720
Q810598,Bastiaan_Ragas,NULL,1,32,8720
Q810598,Bastiaan_Ragas,NULL,3,32,8720
Q1683035,Alain_Cavalier,1,NULL,61,8715
Q1284248,Annia_Cornificia_Faustina,2,NULL,17,8712
Q5086182,Charlotte_Walker_(actress),1,NULL,25,8712
Q725104,Charles_Kemble,3,NULL,61,8712
Q62703,Wolfgang_Thierse,NULL,2,41,8711
Q2524487,Anatoly_Stessel,1,NULL,29,8709
Q54675,May_Sutton,1,NULL,22,8709
Q16230725,Bram_Goldsmith,1,NULL,9,8708
Q3470544,Sam_Sary,1,NULL,17,8708
Q457711,Elizabeth_Maconchy,1,NULL,33,8708
Q7615042,Steven_McLaughlin,NULL,2,10,8707
Q654753,Princess_Elizabeth_of_Sweden,1,NULL,44,8706
Q67777,Princess_Elisabeth_Sophie_of_Saxe-Altenburg,9,NULL,46,8706
Q3219540,Laurent_Tillie,3,NULL,15,8705
Q5052824,Catherine_McGuinness,NULL,3,16,8704
Q7693889,Ted_Wilson_(mayor),NULL,5,15,8704
Q700481,Qishan_(Manchu_official),1,NULL,16,8703
Q4212045,Ely_Jacques_Kahn,2,NULL,34,8702
Q2091348,Princess_Agnes_of_Hohenlohe-Langenburg,2,NULL,25,8700
Q7405368,Salma_Umm-ul-Khair,1,NULL,7,8697
Q883015,Borommarachathirat_IV,1,NULL,10,8697
Q888319,Dharanindravarman_II,1,NULL,15,8696
Q2914316,Lucius_Vipsanius_Agrippa,3,NULL,6,8694
Q291747,Swanachild,1,NULL,15,8694
Q33188,Marie_Jeanne_Baptiste_of_Savoy-Nemours,1,NULL,42,8694
Q271571,Elisabeth_of_Anhalt-Zerbst,9,NULL,66,8692
Q97743,Mathilde_Hannah_von_Rothschild,1,NULL,34,8692
Q1101944,Arthur_C._Parker,1,NULL,31,8691
Q7489300,Shapurji_Edalji,1,NULL,13,8690
Q4516605,Montserrat_Carulla,2,NULL,31,8689
Q1247876,Constantine_Angelos,4,NULL,6,8686
Q7298975,Raymond_Lovell,1,NULL,21,8686
Q768822,Thestius,3,NULL,9,8686
Q774661,Jack_Donohue_(director),2,NULL,32,8685
Q89342,Constanze_Engelbrecht,1,NULL,36,8685
Q679016,Henri_Decoin,1,NULL,102,8682
Q5217219,Daniel_G._Hill,2,NULL,14,8680
Q21069997,Charles_W._Goodyear,1,NULL,7,8678
Q351491,Lucius_Vitellius_the_Elder,2,NULL,17,8676
Q6403243,Khuwaylid_ibn_Asad,4,NULL,16,8675
Q2920073,Mentewab,1,NULL,12,8673
Q1024683,Cab_Kaye,3,NULL,21,8672
Q201579,Ferenc_Karinthy,1,NULL,37,8672
Q12230670,Ferial_Karim,1,NULL,8,8671
Q6152474,Jane_Lawrence,1,NULL,21,8670
Q89507,Karin_Baal,1,NULL,53,8670
Q21070359,Silvio_Corio,1,NULL,6,8665
Q5235310,David_I._Arkin,1,NULL,13,8664
Q6530844,Leslie_Grade,1,NULL,16,8663
Q2210407,Izhar,1,NULL,5,8662
Q6470338,Lady_Lingiya,2,NULL,5,8660
Q4802142,Arun_Subhashchandra_Yadav,NULL,2,10,8658
Q6382117,Keakealaniwahine,2,NULL,3,8658
Q2567607,Gradlon,1,NULL,15,8654
Q629955,Malcolm_Keen,1,NULL,33,8653
Q715936,Mutimir_of_Serbia,3,NULL,27,8652
Q7674427,Taddea_Malaspina,2,NULL,9,8651
Q6948389,Myrna_Gopnik,1,NULL,8,8649
Q2871122,Augustus_Charles_Pugin,1,NULL,47,8648
Q561800,Murat_Zyazikov,NULL,3,26,8647
Q7558682,Solomon_Joel,1,NULL,20,8646
Q3141021,Jean_Delay,2,NULL,43,8644
Q537235,Titus_Flavius_Sabinus_(consul_AD_52),1,NULL,12,8643
Q682383,Georges_Schwizgebel,1,NULL,27,8643
Q2846853,Andriamasinavalona,1,NULL,5,8642
Q3776383,John_Hassall_(illustrator),1,NULL,33,8642
Q6698502,Lucy_Smith,1,NULL,25,8641
Q7267301,Qazi_Motahar_Hossain,1,NULL,18,8641
Q7438,Emperor_Jingzong_of_Western_Xia,5,NULL,39,8639
Q91513,Sven_Martinek,1,NULL,25,8636
Q7395929,Sabata_Jonguhlanga_Dalindyebo,1,NULL,7,8635
Q1064930,Uras_(mythology),2,NULL,3,8633
Q2907399,Blushing_Groom,9,NULL,18,8633
Q1963991,Nakayama_Tadayasu,3,NULL,33,8632
Q16090530,Jean_Lodge,1,NULL,8,8629
Q1194981,Emperor_Gao_of_Southern_Qi,18,NULL,53,8627
Q1295222,Maurice_Garrel,1,NULL,92,8624
Q241859,Richenza_of_Northeim,1,NULL,28,8622
Q135337,Vasily_Golovnin,1,NULL,42,8619
Q2396242,Ion_Voicu,1,NULL,29,8618
Q3074615,Flying_Childers,2,NULL,13,8618
Q5071688,Chang_Ya-juo,2,NULL,22,8617
Q703580,Lucius_Aemilius_Paullus_(consul_1),1,NULL,11,8616
Q2856180,Charlotte_de_Rohan,2,NULL,31,8615
Q3034674,Domar,1,NULL,16,8613
Q5556783,Ghiyasuddin_Azam_Shah,1,NULL,9,8613
Q7964289,Walter_Benona_Sharp,1,NULL,9,8613
Q942690,Mihnea_Turcitul,1,NULL,14,8611
Q1195067,Xiang_of_Xia,1,NULL,12,8610
Q9324,Bodi_Alagh_Khan,3,NULL,13,8608
Q15136073,Radha_Balakrishnan,1,NULL,13,8606
Q6385022,Keith_Sinclair,2,NULL,28,8606
Q369723,Lord_Alfred_Paget,2,NULL,30,8605
Q446922,Charley_Toorop,2,NULL,56,8605
Q62188,Johann_Heinrich_Voss,3,NULL,58,8604
Q1369073,Sophus_Bugge,3,NULL,46,8603
Q3082675,Emma_of_Blois,1,NULL,23,8602
Q14915602,Jack_Wagner_(politician),NULL,2,16,8601
Q695791,Josef_Stiegler,1,NULL,18,8600
Q2900825,Bianca_Riario,1,NULL,22,8599
Q15277705,Ben_Lanzarone,1,NULL,13,8598
Q5230630,David_Agema,NULL,3,11,8598
Q2012990,Princess_Elisabeth_of_Waldeck_and_Pyrmont,1,NULL,28,8597
Q497688,Asin_of_Baekje,2,NULL,12,8597
Q12236836,Lu'ayy_ibn_Ghalib,1,NULL,3,8596
Q3756709,Prince_Gabriel_of_Bourbon-Two_Sicilies,1,NULL,28,8595
Q452371,Yurii_Andrukhovych,1,NULL,42,8595
Q2419891,Apollon_Maykov,1,NULL,66,8593
Q5729891,Henry_Washington_Younger,4,NULL,25,8591
Q6154629,Janis_Johnson,NULL,1,14,8589
Q19519726,Jude_Reyes,NULL,3,9,8588
Q64218,Countess_Maria_Louise_Albertine_of_Leiningen-Falkenburg-Dagsburg,4,NULL,31,8587
Q3484447,Seeiso_of_Basutoland,1,NULL,19,8585
Q57361,Johann_Friedrich_von_Brandt,2,NULL,56,8585
Q4647998,A._James_Manchin,NULL,3,12,8584
Q268004,Ida_of_Formbach-Ratelnberg,2,NULL,19,8581
Q5478793,Frances_Lasker_Brody,NULL,2,14,8580
Q5425257,Isabel_of_Beaumont,2,NULL,12,8578
Q888036,Yohannes_I,2,NULL,21,8578
Q7170502,Personal_Ensign,2,NULL,9,8577
Q6799374,Sajjad_Hussain_Qureshi,1,NULL,8,8574
Q4980322,Bryan_Procter,1,NULL,54,8573
Q94108,Freda_Meissner-Blau,NULL,3,23,8573
Q759784,Jan_de_Baen,1,NULL,55,8572
Q2746037,Abdallah_of_Morocco,1,NULL,31,8570
Q380301,Liam_Twomey,NULL,3,14,8567
Q21285550,Chelsea_Shields,NULL,1,5,8565
Q16186475,Ombeni_Sefue,NULL,2,6,8564
Q954720,Johan_Sebastian_Welhaven,1,NULL,44,8564
Q5354208,Eleanor_"Sis"_Daley,3,NULL,16,8563
Q785847,Langdon_Warner,1,NULL,39,8563
Q1254885,Gratian_the_Elder,2,NULL,14,8561
Q551744,Jean_Richepin,2,NULL,59,8561
Q19425,Pyotr_Vyazemsky,1,NULL,75,8555
Q8018710,William_Stamps_Farish_II,1,NULL,12,8554
Q6497659,Lau_Wong-fat,1,NULL,14,8553
Q1106823,Antonis_Vardis,1,NULL,19,8551
Q3725911,Enrico_Mentana,NULL,4,22,8551
Q98669,Abel_Seyler,2,NULL,23,8551
Q19893934,Manuel_Menezes,2,NULL,10,8550
Q2011786,Praskovia_Kovalyova-Zhemchugova,1,NULL,26,8549
Q932471,Charles_Lapworth,1,NULL,25,8549
Q3611787,Alighiero_di_Bellincione,2,NULL,14,8546
Q4727510,Alix_Kates_Shulman,1,NULL,20,8543
Q594441,Publius_Clodius_Thrasea_Paetus,1,NULL,25,8542
Q712397,Pietro_Bernini,1,NULL,43,8540
Q3621594,Theodora_of_Khazaria,1,NULL,8,8538
Q4799614,Arthur_M._Schlesinger_Sr.,1,NULL,43,8536
Q6350343,Kalamandalam_Krishnan_Nair,1,NULL,13,8536
Q6263553,John_Wesley_Hanes_I,1,NULL,12,8535
Q718098,Alexandre_Mnouchkine,1,NULL,57,8534
Q18684855,Leroy_Blunt,1,NULL,5,8533
Q2347996,Mykhailo_Kotsiubynsky,2,NULL,50,8531
Q714176,Liu_Cong_(Han_Zhao),22,NULL,84,8530
Q3157224,Jack_Kahane,1,NULL,27,8529
Q844313,Nicaea_(mythology),1,NULL,5,8528
Q519483,Flavius_Bauto,2,NULL,15,8527
Q1345595,Henri_Deutsch_de_la_Meurthe,1,NULL,32,8526
Q1405862,Sybilla_of_Conversano,1,NULL,13,8525
Q72600,Daniel_Itzig,1,NULL,19,8523
Q1362049,Johan_August_Sandels,4,NULL,30,8522
Q17153107,Unruoch_II_of_Friuli,2,NULL,8,8521
Q273606,Theodora_Komnene,2,NULL,23,8521
Q2748101,Carel_Boshoff,1,NULL,22,8521
Q27492,Duke_Constantine_Petrovich_of_Oldenburg,1,NULL,22,8516
Q67871,Princess_Leopoldine_of_Baden,2,NULL,33,8516
Q16845969,Hygd,1,NULL,9,8512
Q5075253,Charles_Augustus_Strong,1,NULL,28,8512
Q658479,Marcel_Cachin,1,NULL,50,8511
Q5120579,Cindy_Pan,NULL,2,9,8510
Q372929,Adrian_Fortescue_(martyr),3,NULL,22,8507
Q1658770,Mahmud_II_of_Great_Seljuq,1,NULL,8,8506
Q7499639,Shmuel_Ben-Artzi,1,NULL,17,8505
Q1071587,Yuwen_Tai,21,NULL,70,8503
Q727629,Jakub_Jan_Ryba,1,NULL,50,8503
Q3398798,Richard_Aaron,1,NULL,35,8502
Q63182,Christian_Gottlob_Heyne,2,NULL,68,8502
Q449530,Magnus_Stenbock,1,NULL,38,8500
Q2151219,Richmond_P._Hobson,1,NULL,30,8497
Q2550027,Unknown_Archon,1,NULL,14,8497
Q456950,Lucius_Aemilius_Lepidus_Paullus,1,NULL,22,8497
Q7620742,Stoyanka_Mutafova,1,NULL,25,8496
Q969702,Alexander_Spendiaryan,1,NULL,35,8496
Q15960906,Barrah_bint_Abdul_Uzza,1,NULL,8,8494
Q13427328,Joseph_Moncure_March,1,NULL,27,8489
Q4888784,Benjamin_Harrison_III,1,NULL,9,8489
Q8273614,Irina_Loghin,NULL,2,14,8489
Q5586829,Goronwy_ap_Tudur_Hen,1,NULL,10,8488
Q699657,Li_Sujie,1,NULL,36,8486
Q950507,Gheorghe_Bibescu,5,NULL,38,8486
Q1229601,Mark_Zakharov,1,NULL,55,8485
Q15999486,John_H._MacMillan,3,NULL,18,8485
Q12967888,Mat_Ranillo_III,1,NULL,5,8483
Q1345358,Giovanni_Amendola,1,NULL,41,8483
Q17097532,Richard_Gingras,NULL,2,8,8483
Q5281854,Discovery_(horse),1,NULL,5,8483
Q7180641,Phanuel,1,NULL,5,8481
Q6396768,Kevin_Lembo,NULL,3,10,8480
Q540667,Samuel_Frederick_Gray,2,NULL,34,8475
Q1641845,Margaret_of_Brieg,7,NULL,26,8471
Q3311467,Michelle_Tisseyre,1,NULL,21,8468
Q7335978,Sulaiman_of_Selangor,2,NULL,16,8468
Q2712004,John_Aikin,1,NULL,46,8467
Q312894,Juhan_Parts,NULL,2,22,8466
Q443655,Rosina_Bulwer_Lytton,1,NULL,37,8463
Q18646023,Samuel_Burk_Burnett,1,NULL,10,8462
Q348170,Samuel_Putnam,1,NULL,31,8462
Q6751214,Manolis_Angelopoulos,1,NULL,15,8462
Q291410,Al-Muwaffaq,1,NULL,22,8460
Q4895829,Bertram_Willes_Dayrell_Brooke,1,NULL,19,8458
Q96518,Joseph_Carlebach,2,NULL,46,8457
Q882553,J._Melville_Broughton,NULL,4,29,8456
Q7341696,Robert_B._Cohen,1,NULL,13,8455
Q556234,Feizi,1,NULL,15,8452
Q1282505,Edwin_Hatch,3,NULL,49,8450
Q622729,David_Teniers_the_Elder,2,NULL,63,8450
Q7077426,Odd_Reitan,NULL,2,10,8448
Q6687176,Louis_Fles,1,NULL,19,8447
Q3432590,Edward_le_Despenser,2,NULL,8,8446
Q565543,Hieronymus_Praetorius,1,NULL,39,8446
Q7793831,Thomas_Scott_(commentator),3,NULL,36,8445
Q2622139,Alexander_Monro_(secundus),1,NULL,42,8444
Q193992,Antoine_III_de_Gramont,1,NULL,37,8442
Q1188860,Guo_Wei,5,NULL,42,8441
Q3320544,Mondher_Zenaidi,NULL,2,15,8441
